Isbn,Name,Stars,Title,Date,Description
0553803700,David Southworth,5.0,"5.0 out of 5 stars
Wonderful, Insightful",12/11/2023,"Sometimes, you finally get around to reading a book everyone calls a classic, and when you finish, your first reaction is, ""Yep, that was a classic."" And such as it is with I, Robot, Isaac Asimov's groundbreaking science fiction of a future inhabited by robots. This review won't spoil anything, but the number of concepts and ideas Asimov anticipates is incredible. Accelerating technological developments today and driving conversations about ethics, the limits or danger of artificial intelligence, the future of work, and many other issues. Asimov writes about this and more in the decades-old book."
0553803700,RayConcordNH,5.0,"5.0 out of 5 stars
e-read This Classic Due to Recent Developments in AI. See the Chapter. ""Liar""",18/06/2023,"This book has not aged well in all areas, but it is quite on target in the second half, starting with the chapter "" Liar"".  Today's artificial intelligence has been taught to tell us what we want to hear. We feed it junk and like a toddler eating candy wonder how come it is getting fat. We don't even have basic rules of conduct for AI. It copies copyrighted pictures and uses them as its own  creation. It manufacturers ""facts"", and lies about the sources. Computer scientists are not ethics based. It it can be built, it will be built. "" Who is watching the watchers?"""
0553803700,Ihearyou,3.0,"3.0 out of 5 stars
Hard to read",14/01/2024,The book started with a family that had a robot that played with and watched their child. I thought the story would take the course of more robots in society with increasing abilities until they took over. Unfortunately the actual story went from one scenario where the robots exhibited some type of glitch that was discussed to the point of boredom to another scenario that discussed other glitches and on and on. Towards the end the robots were created in human form and people didn’t know if they were human or not. Very hard to read. I skipped sections that seemed to have no purpose or ending.
0553803700,Sayel Cortes,4.0,"4.0 out of 5 stars
Friendly nice stories about robots",04/04/2023,"This book is a loosely connected series of stories about robots. Each of them is a chapter and each chapter addresses a dilemma which the 3 rules of robots are key to solve. In that way, each chapter is entertaining and surprising in its own. Overall they tell a story, but there is no overarching argument, which is why I give it only 4 stars. Because each chapter is independent and thus doesn't build into something bigger"
0553803700,Kindle Customer,5.0,"5.0 out of 5 stars
The Past, Present and Future Of AI",29/09/2023,"Asimov was very forward thinking about Robots, which we now call AI. And, as with everything else humans create, we do so at our own peril."
0553803700,Ashley,5.0,"5.0 out of 5 stars
Not a book to the movie",23/09/2023,"Thought provoking, interesting. How can a man imagine things so far ahead of his time? I need to read more Asimov"
0553803700,DRRD,4.0,"4.0 out of 5 stars
Enjoyable",16/02/2023,"I did like it, and one of the reaccuring character's way of picking out how robots are made to think, thus solving specific robotic problems.I enjoyed seeing how Asimov worked out the three laws of Robotics, but some of it got a bit too technical and political. Those parts I tended to skim."
0553803700,Gilbert Muniz,4.0,"4.0 out of 5 stars
Inevitable outcome.",16/05/2023,Since Robots were developed to sustain mankind through all circumstances obeying the robot laws could only lead to this outcome.
0553803700,Kim M. Ridlehoover,5.0,"5.0 out of 5 stars
Great Book",28/11/2018,"I, Robot is a great book to read and I would recommend it to everyone. Asimov used the cultural trend of futuristic science and the fear of what could happen extremely well. Through each story humanity was faced with a new challenge and fear. Robots in the book were becoming more and more like humans. In the way of developing personalities and eventually realizing that they are superior. This is the biggest fear of robotics then and even now.I personally enjoyed reading I, Robot. Reading about the types of fear that people had during Asimov's time and its relevance now makes the book more personal. The constant struggle between technology and humans is an everyday challenge for us now and Asimov depicts our lives now almost to a ""T"". The point of complete independence for robots is in the not too far future for us, especially with the develop of super computers like Watson and Amazon's household aid Alexa.The book from an academic standpoint is phenomenal. Asimov uses the fear from his current day and the use of what could possibly happen and turns it into a very real situation. The book works as a conglomerate, keeping each story distinctive, but working as a whole to the conclusion. The stories add to each other to show the development of technology over time. All of the developments lead to the last story and the struggle of humans losing control of themselves. I would have liked to have known more details about how each development of robots affected the world around it and the consequences or benefits from these developments through out time."
0553803700,Joseph Boone,4.0,"4.0 out of 5 stars
Still a classic",17/04/2007,"I, Robot bears more resemblance to a series of short stories than it does to a true novel.  While certain characters recur through most of the stories, each segment is pretty well self-contained within a loose framing story.  While time has obviously passed this book by in some respects (some dates for the events have already passed), it really doesn't damage the story in any meaningful way.  The characters are interesting, the story is strong, and the overall themes are just as valid today as the day they were written.The common thread running through these stories is the ""malfunction"" of robots and where their artificial nature ends and whether life begins at some point.  I don't want to spoil details for those who haven't read the book but is interesting how many of these apparent malfunctions turn out to be something very different once the robot's perspective is understood.  In fact, as we gain a deeper understanding of robots, it seems like we also gain insight into ourselves.All in all, I found this book interesting and entertaining.  I liked it enough that I will buy the second in the series and that may be the strongest recommendation I can give.  I have seen a few reviewers trash the book for not being the same as the movie, apparently ignorant of the fact that this book is nearly 60 years old and that it is the filmmakers who cashed in on Asimov's work and not the other way around.  As long as you don't expect to find a Will Smith clone in here and take it for what it is, I would recommend I, Robot with no reservations."
